2015	1	3	6	495
2012	10	42	3	615
2014	9	39	5	643
2013	10	44	4	615
2014	9	39	3	565
2014	7	30	2	587
2013	9	40	1	605
2016	11	46	6	656
2017	2	5	5	600
2013	10	44	2	600
2012	9	38	2	556
2014	8	35	4	618
2017	2	5	3	567
2015	2	5	7	361
2016	12	50	5	788
2015	6	27	1	662
2014	8	35	2	608
2014	11	45	5	641
2013	6	24	4	534
2016	7	30	2	685
2014	6	24	1	528
2014	1	3	1	568
2014	2	5	6	507
2015	7	27	6	389
2014	11	45	7	419
2017	1	4	7	421
2013	9	39	4	516
2013	8	33	3	622
2015	11	48	1	703
2016	9	37	5	776
2014	5	19	7	584
2014	9	36	2	700
2012	12	50	3	549
2016	4	16	7	434
2013	10	41	5	621
2014	9	36	4	727
2014	2	6	7	450
2014	7	27	3	658
2015	7	28	5	709
2017	2	6	2	624
2015	9	36	7	504
2015	6	24	4	666
2014	11	45	3	554
2017	2	6	4	499
2013	6	25	3	622
2014	2	6	5	675
2016	7	27	5	609
2016	9	37	1	648
2013	5	22	5	736
2012	8	33	4	613
2014	2	8	1	491
2015	1	1	6	456
2016	5	19	5	765
2014	2	8	7	414
2013	5	18	5	686
2016	4	13	6	588
2016	9	37	3	779
2015	11	47	4	797
2013	12	52	4	428
2013	11	48	5	436
2015	11	47	2	684
2015	9	39	4	619
2014	2	6	1	960
2012	7	29	7	498
2013	11	48	3	742
2015	5	19	2	637
2013	10	42	2	615
2012	7	29	1	528
2014	3	11	5	585
2013	6	26	2	648
2016	11	45	5	663
2013	1	5	4	592
2017	1	3	4	601
2012	10	44	3	549
2015	12	53	1	490
2016	10	42	3	676
2017	1	3	2	647
2015	8	33	5	728
2012	11	45	1	479
2013	11	45	4	646
2013	2	7	3	568
2015	10	40	4	683
2013	1	5	2	542
2012	8	34	3	504
2012	12	51	6	542
2013	7	28	1	616
2016	8	31	6	578
2016	9	36	2	626
2015	8	33	7	552
2014	7	28	6	550
2013	12	50	6	690
2014	6	25	6	557
2013	1	2	5	660
2015	2	7	5	757
2016	12	48	7	482
2015	1	4	1	496
2016	6	22	7	461
2013	8	32	6	495
2015	5	22	3	697
2015	1	4	7	406
2016	5	20	6	559
2017	4	14	6	621
2014	3	12	6	493
2016	10	41	2	739
2014	10	41	2	620
2014	11	48	6	394
2013	7	30	7	485
2016	2	7	4	592
2014	5	21	1	572
2013	12	51	7	505
2015	3	10	5	936
2017	3	11	4	829
2014	6	23	2	663
2015	3	10	3	574
2016	8	34	7	557
2015	1	3	4	546
2014	12	51	6	505
2012	10	43	2	522
2015	6	26	6	594
2014	8	32	3	562
2014	1	5	1	511
2013	6	24	6	596
2013	5	18	3	576
2016	7	29	3	691
2014	8	32	5	601
2014	1	3	3	583
2016	7	29	5	765
2014	6	25	4	674
2014	10	41	6	546
2015	2	9	1	574
2015	4	17	3	568
2017	1	5	2	564
2014	8	31	6	540
2013	4	17	3	598
2015	4	15	3	457
2012	12	50	1	619
2015	9	37	6	554
2014	4	14	3	519
2016	4	17	2	478
2014	1	1	5	423
2017	2	8	4	577
2016	3	11	3	603
2013	4	17	1	565
2013	10	40	6	497
2013	10	41	3	529
2016	11	47	7	465
2016	10	40	3	695
2016	1	3	7	517
2017	1	1	4	541
2017	1	1	6	887
2012	8	33	6	540
2013	2	5	7	445
2014	5	18	4	650
2012	11	47	3	689
2015	10	42	6	565
2015	4	18	2	613
2017	1	1	2	640
2017	5	18	1	584
2016	4	14	1	675
2014	5	18	6	590
2014	1	2	4	561
2014	10	40	7	505
2015	6	23	7	559
2017	1	4	3	568
2013	1	1	4	549
2013	8	33	1	519
2016	10	40	7	479
2016	2	6	1	501
2014	3	10	4	558
2017	2	8	2	478
2012	7	28	2	524
2013	1	4	5	674
2015	5	20	1	645
2017	4	15	3	536
2013	9	37	6	519
2012	7	28	4	577
2013	2	6	4	526
2016	10	40	5	754
2013	4	14	2	437
2017	4	17	3	612
2014	5	22	6	587
2017	2	9	1	537
2016	1	4	4	681
2013	5	21	4	735
2013	11	45	6	571
2015	3	13	6	459
2014	6	22	7	603
2015	3	12	3	547
2013	7	28	3	614
2016	9	39	3	637
2017	3	9	6	535
2015	2	6	4	569
2015	3	12	5	570
2016	8	32	5	728
2016	6	23	6	397
2015	3	13	4	525
2015	2	6	2	740
2012	9	39	7	449
2015	1	5	6	526
2014	3	9	7	344
2014	8	34	1	595
2015	1	2	7	341
2014	12	49	6	628
2014	10	43	2	607
2016	12	49	2	711
2014	8	34	7	437
2014	9	39	1	661
2016	3	13	3	643
2013	2	7	1	475
2013	10	41	7	501
2015	12	51	3	673
2015	1	2	5	751
2012	12	48	7	454
2012	12	49	2	621
2013	7	30	5	617
2014	5	20	2	560
2014	9	37	5	730
2015	12	51	1	637
2013	3	10	7	415
2014	7	30	6	534
2014	11	46	6	529
2012	8	31	6	567
2012	9	38	6	547
2017	2	7	5	674
2015	3	11	6	507
2015	12	51	7	500
2012	10	43	4	511
2014	8	33	4	625
2014	11	46	4	696
2014	1	4	2	1161
2017	3	10	3	600
2014	4	18	1	597
2015	10	44	4	767
2012	7	27	3	432
2014	10	43	4	639
2014	1	4	4	612
2016	1	1	5	603
2016	1	3	5	701
2014	1	3	5	589
2014	6	26	1	643
2013	11	46	3	592
2017	3	10	1	608
2015	2	8	2	620
2013	11	44	7	415
2012	7	27	5	638
2015	8	32	2	666
2013	9	39	6	547
2015	2	8	4	515
2013	11	46	1	456
2015	11	46	1	615
2013	4	16	2	564
2012	12	50	7	500
2015	11	46	7	500
2014	12	52	7	349
2015	9	38	1	578
2013	11	46	7	532
2015	5	18	7	555
2017	3	10	5	607
2016	1	2	6	563
2012	12	52	5	557
2012	7	30	6	512
2012	11	48	2	583
2012	10	40	3	502
2013	9	37	4	695
2012	8	32	7	505
2014	1	1	3	399
2013	9	39	2	615
2013	5	22	1	420
2015	10	41	5	764
2016	7	26	6	565
2017	1	2	1	651
2016	5	18	2	711
2013	7	27	6	517
2017	1	2	7	485
2012	8	32	1	593
2016	2	8	7	509
2015	3	14	1	556
2016	7	30	4	708
2015	7	28	3	620
2013	8	31	5	626
2015	11	45	4	690
2014	7	29	5	624
2014	4	14	5	622
2013	2	9	3	550
2013	8	32	2	542
2012	9	37	5	608
2013	12	51	3	701
2013	8	32	4	549
2016	5	18	6	569
2014	12	51	4	620
2014	3	13	7	437
2012	11	48	4	515
2016	6	24	7	556
2015	5	21	4	615
2013	5	20	7	544
2016	5	21	3	726
2014	10	44	3	555
2017	4	16	6	538
2016	6	24	5	746
2014	9	39	7	512
2016	8	33	4	635
2013	8	33	7	442
2013	1	1	6	389
2012	7	27	1	564
2016	8	33	2	639
2015	7	31	4	717
2016	9	38	6	612
2017	2	5	7	424
2012	7	27	7	464
2013	1	3	2	516
2014	8	35	6	510
2014	1	2	6	465
2016	12	50	3	689
2016	7	30	6	599
2016	6	24	1	526
2014	6	24	5	708
2013	7	29	2	582
2016	2	6	5	628
2013	10	41	1	618
2014	6	24	3	576
2016	5	22	2	757
2016	3	12	6	522
2013	11	47	6	535
2013	1	4	3	545
2016	11	48	2	752
2014	10	40	3	559
2014	12	50	7	437
2013	7	30	3	571
2014	1	2	2	491
2013	3	10	5	851
2014	5	19	1	618
2012	12	52	7	411
2015	10	43	5	742
2014	7	27	7	451
2014	12	50	1	578
2016	4	16	1	680
2015	9	36	3	653
2012	9	35	7	421
2015	11	48	7	453
2017	3	13	2	584
2014	11	47	3	633
2013	9	38	3	571
2014	12	50	3	649
2013	6	24	2	635
2013	10	43	7	512
2013	6	25	5	690
2016	7	27	7	500
2017	1	4	5	575
2014	11	46	2	493
2014	2	8	3	552
2015	8	35	3	606
2015	11	48	3	717
2015	7	30	1	727
2015	11	47	6	597
2015	5	19	6	560
2015	9	39	2	571
2012	7	29	5	604
2017	1	4	1	659
2013	8	34	6	527
2014	3	11	1	513
2013	6	26	6	591
2016	3	9	7	500
2013	2	8	4	498
2013	9	36	3	604
2013	2	6	6	403
2015	7	31	2	643
2017	1	3	6	468
2013	9	38	1	570
2013	5	22	3	574
2013	5	20	5	741
2015	12	53	3	501
2016	10	42	5	851
2013	1	4	1	355
2012	8	34	7	471
2016	10	43	4	831
2012	11	45	7	526
2013	3	13	6	513
2016	8	31	2	600
2012	8	34	1	473
2013	5	18	7	515
2012	9	36	4	572
2014	7	28	2	593
2016	9	36	4	716
2017	4	17	5	816
2015	2	7	1	547
2012	9	36	2	607
2016	6	22	3	762
2014	5	19	3	603
2015	5	22	7	555
2015	2	7	7	453
2015	1	4	3	495
2016	2	7	2	613
2014	12	1	2	468
2015	5	22	1	420
2012	12	52	1	518
2017	4	13	7	511
2014	3	12	2	551
2016	10	41	6	640
2012	8	35	4	617
2016	10	43	2	565
2016	1	53	5	394
2013	11	45	2	510
2015	12	52	2	699
2014	5	21	7	472
2014	9	38	2	613
2016	8	34	3	635
2017	3	11	2	371
2016	8	34	5	755
2015	8	31	7	549
2014	1	5	5	560
2014	11	45	1	625
2013	2	8	2	477
2013	7	29	4	636
2016	12	51	6	553
2016	7	29	1	720
2016	1	4	6	597
2014	11	47	7	425
2015	2	9	5	703
2013	8	31	7	454
2013	11	47	4	628
2015	8	33	1	611
2013	12	1	1	476
2012	10	44	1	298
2016	10	44	1	655
2015	4	17	5	675
2013	7	30	1	591
2014	11	47	5	677
2015	4	15	7	443
2017	3	13	4	631
2012	12	50	5	648
2015	10	43	7	522
2015	4	15	1	509
2013	4	17	7	440
2013	6	23	3	599
2014	4	15	4	645
2015	6	24	2	652
2016	4	17	4	488
2013	10	40	2	616
2014	4	16	7	393
2013	7	31	2	584
2014	4	15	2	606
2016	3	11	5	631
2013	3	10	3	475
2013	9	38	5	631
2016	1	3	3	623
2013	10	43	5	647
2016	11	47	1	684
2013	9	38	7	585
2014	11	47	1	666
2014	4	16	1	513
2015	12	51	5	767
2015	10	42	2	724
2012	8	32	5	617
2012	11	47	5	481
2012	8	32	3	528
2016	8	32	1	631
2015	8	34	6	581
2016	6	24	3	637
2013	3	10	1	597
2013	8	33	5	678
2016	9	37	7	535
2014	12	50	5	687
2015	6	23	1	691
2012	10	41	6	547
2014	7	31	1	595
2015	5	20	5	723
2015	12	52	4	603
2016	2	6	3	537
2014	3	10	2	531
2013	6	25	7	505
2015	5	20	3	655
2017	4	15	5	512
2014	6	23	6	622
2017	4	17	7	437
2013	2	8	6	521
2016	7	27	1	485
2013	2	6	2	566
2012	11	44	6	307
2017	4	17	1	532
2013	3	9	6	474
2016	11	44	6	626
2016	5	18	4	623
2013	1	2	3	487
2015	12	52	6	394
2016	7	27	3	675
2012	8	35	2	587
2016	5	19	7	508
2015	9	40	1	586
2015	3	12	1	529
2014	7	31	3	605
2016	9	39	1	621
2015	2	6	6	449
2012	9	39	3	404
2016	8	32	7	521
2013	12	49	3	520
